rep,config_id,true_alpha,base_failure_rate,failure_sd,eta,alpha_hat,alpha_se,pi_hat,converged,n_patients,n_specs
35,7,0.02,0.05,0.01,1,NA,NA,NA,FALSE,345,20
36,7,0.02,0.05,0.01,1,0.4681255768362008,0.6689100325872768,-0.07860197005362346,TRUE,359,20
37,7,0.02,0.05,0.01,1,1.068990113387393,0.9764362468874512,-0.07850710989412732,TRUE,335,20
38,7,0.02,0.05,0.01,1,NA,NA,NA,FALSE,361,20
39,7,0.02,0.05,0.01,1,NA,NA,NA,FALSE,371,20
40,7,0.02,0.05,0.01,1,NA,NA,NA,FALSE,340,20
41,7,0.02,0.05,0.01,1,NA,NA,NA,FALSE,379,20
42,7,0.02,0.05,0.01,1,NA,NA,NA,FALSE,347,20
43,7,0.02,0.05,0.01,1,NA,NA,NA,FALSE,355,20
44,7,0.02,0.05,0.01,1,0.5195954570927918,0.643758339402911,-0.0699509042027303,TRUE,382,20
45,7,0.02,0.05,0.01,1,0,NA,NA,FALSE,366,20
46,7,0.02,0.05,0.01,1,NA,NA,NA,FALSE,371,20
47,7,0.02,0.05,0.01,1,0.4115210365223791,0.969844950898532,-0.0682016577843458,TRUE,364,20
48,7,0.02,0.05,0.01,1,0.5230778767609829,0.6003540480553204,-0.05384013751858108,TRUE,336,20
49,7,0.02,0.05,0.01,1,NA,NA,NA,FALSE,365,20
50,7,0.02,0.05,0.01,1,NA,NA,NA,FALSE,377,20
1,8,0.02,0.09,0.01,1,NA,NA,NA,FALSE,382,20
2,8,0.02,0.09,0.01,1,NA,NA,NA,FALSE,354,20
3,8,0.02,0.09,0.01,1,NA,NA,NA,FALSE,375,20
4,8,0.02,0.09,0.01,1,0.2847800747211686,0.6941498945575509,-0.06923840099728144,TRUE,367,20
5,8,0.02,0.09,0.01,1,NA,NA,NA,FALSE,362,20
6,8,0.02,0.09,0.01,1,1.3299821649730617,0.7305120232829289,-0.06318871417268537,TRUE,347,20
7,8,0.02,0.09,0.01,1,NA,NA,NA,FALSE,384,20
8,8,0.02,0.09,0.01,1,0.530956730375222,0.6446168296941049,-0.08104272215253489,TRUE,357,20
9,8,0.02,0.09,0.01,1,0.04968850905364341,0.6118330417907978,-0.08541900307882991,TRUE,361,20
10,8,0.02,0.09,0.01,1,NA,NA,NA,FALSE,357,20
11,8,0.02,0.09,0.01,1,0.2768158940782261,0.6161738194169469,-0.07054555621306632,TRUE,344,20
12,8,0.02,0.09,0.01,1,0.7810066766617194,0.5890253743297166,-0.07829884427747245,TRUE,374,20
13,8,0.02,0.09,0.01,1,0.8439486059910414,0.7688599857727119,-0.07004487835778356,TRUE,334,20
14,8,0.02,0.09,0.01,1,0.6867710620494113,0.6455798043006663,-0.08105977134806909,TRUE,340,20
15,8,0.02,0.09,0.01,1,0.8866966685914908,0.6957370623434318,-0.07075548919559052,TRUE,352,20
16,8,0.02,0.09,0.01,1,NA,NA,NA,FALSE,361,20
17,8,0.02,0.09,0.01,1,1.1463163671916667,0.5968760214014515,-0.06696967299272695,TRUE,372,20
18,8,0.02,0.09,0.01,1,NA,NA,NA,FALSE,388,20
19,8,0.02,0.09,0.01,1,NA,NA,NA,FALSE,369,20
20,8,0.02,0.09,0.01,1,0.11057731495064115,0.6053422015902047,-0.07054316430606088,TRUE,333,20
21,8,0.02,0.09,0.01,1,1.5644040211886128,0.6692170059909375,-0.06234642977537983,TRUE,369,20
22,8,0.02,0.09,0.01,1,1.2559421814254683,0.9433740838686304,-0.07317097445814799,TRUE,373,20
23,8,0.02,0.09,0.01,1,NA,NA,NA,FALSE,346,20
24,8,0.02,0.09,0.01,1,0.6981598559256095,0.5508034389810795,-0.06023924095660047,TRUE,358,20
25,8,0.02,0.09,0.01,1,0.1294265661800493,0.6248434888412744,-0.08631919828614482,TRUE,387,20
26,8,0.02,0.09,0.01,1,0.6602970976566979,0.6650580226421846,-0.06077074982319001,TRUE,352,20
27,8,0.02,0.09,0.01,1,NA,NA,NA,FALSE,353,20
28,8,0.02,0.09,0.01,1,NA,NA,NA,FALSE,337,20
29,8,0.02,0.09,0.01,1,NA,NA,NA,FALSE,351,20
30,8,0.02,0.09,0.01,1,NA,NA,NA,FALSE,352,20
31,8,0.02,0.09,0.01,1,0.555305887460794,0.6769603922585076,-0.0713697189246637,TRUE,352,20
32,8,0.02,0.09,0.01,1,NA,NA,NA,FALSE,390,20
33,8,0.02,0.09,0.01,1,NA,NA,NA,FALSE,384,20
34,8,0.02,0.09,0.01,1,NA,NA,NA,FALSE,359,20
35,8,0.02,0.09,0.01,1,0.5902147188715503,0.7563000700880884,-0.06499879237790204,TRUE,339,20
36,8,0.02,0.09,0.01,1,NA,NA,NA,FALSE,346,20
37,8,0.02,0.09,0.01,1,NA,NA,NA,FALSE,344,20
38,8,0.02,0.09,0.01,1,0.7760984079418548,0.9701282903990087,-0.07372539384607774,TRUE,357,20
39,8,0.02,0.09,0.01,1,0.6043123993148081,0.6722876620977055,-0.07933725213963626,TRUE,369,20
40,8,0.02,0.09,0.01,1,0.7465099760150978,0.6860317564076543,-0.09241851177980509,TRUE,375,20
41,8,0.02,0.09,0.01,1,0.5293755386396604,0.7418035888404642,-0.08378857781764308,TRUE,357,20
42,8,0.02,0.09,0.01,1,NA,NA,NA,FALSE,335,20
43,8,0.02,0.09,0.01,1,0.7145522351545626,0.5871321429707551,-0.06176942474282062,TRUE,389,20
44,8,0.02,0.09,0.01,1,NA,NA,NA,FALSE,328,20
45,8,0.02,0.09,0.01,1,NA,NA,NA,FALSE,365,20
46,8,0.02,0.09,0.01,1,0.114571096922939,0.8337767794899337,-0.06666907857546822,TRUE,336,20
47,8,0.02,0.09,0.01,1,0.5913405740609987,0.7376223722706297,-0.0738921116561454,TRUE,389,20
48,8,0.02,0.09,0.01,1,1.0255597139415928,0.649575066527593,-0.07865816783333641,TRUE,358,20
49,8,0.02,0.09,0.01,1,0.6315611100934725,0.7481073972684448,-0.06221821648245056,TRUE,371,20
50,8,0.02,0.09,0.01,1,NA,NA,NA,FALSE,360,20
1,9,0.02,0.15,0.01,1,0.2399684137667589,0.498003419596158,-0.0783447946638721,TRUE,341,20
2,9,0.02,0.15,0.01,1,NA,NA,NA,FALSE,358,20
3,9,0.02,0.15,0.01,1,NA,NA,NA,FALSE,347,20
4,9,0.02,0.15,0.01,1,NA,NA,NA,FALSE,368,20
5,9,0.02,0.15,0.01,1,0.4446214702489457,0.4671018579977643,-0.0727567282827143,TRUE,358,20
6,9,0.02,0.15,0.01,1,NA,NA,NA,FALSE,362,20
7,9,0.02,0.15,0.01,1,0.03927064782916153,0.5108640057513224,-0.07148085734376654,TRUE,360,20
8,9,0.02,0.15,0.01,1,0.5581729021992768,0.4357175513142378,-0.08342878954602324,TRUE,382,20
9,9,0.02,0.15,0.01,1,1.2249683630222075,0.5951948716983326,-0.06054692330704413,TRUE,369,20
10,9,0.02,0.15,0.01,1,NA,NA,NA,FALSE,350,20
11,9,0.02,0.15,0.01,1,NA,NA,NA,FALSE,395,20
12,9,0.02,0.15,0.01,1,0,0,-0.05713676253163171,TRUE,325,20
13,9,0.02,0.15,0.01,1,NA,NA,NA,FALSE,390,20
14,9,0.02,0.15,0.01,1,0.22305362619089192,0.6957008611314124,-0.08292415026784247,TRUE,326,20
15,9,0.02,0.15,0.01,1,1.5577696918347683,0.5941934189182666,-0.06796764506677104,TRUE,355,20
16,9,0.02,0.15,0.01,1,NA,NA,NA,FALSE,379,20
17,9,0.02,0.15,0.01,1,NA,NA,NA,FALSE,362,20
18,9,0.02,0.15,0.01,1,0.046751451753205615,0.5330343667142345,-0.06566302384218614,TRUE,366,20
19,9,0.02,0.15,0.01,1,0.11554650643431222,0.5750353439117967,-0.06320541376330814,TRUE,354,20
20,9,0.02,0.15,0.01,1,NA,NA,NA,FALSE,384,20
21,9,0.02,0.15,0.01,1,NA,NA,NA,FALSE,372,20
22,9,0.02,0.15,0.01,1,NA,NA,NA,FALSE,383,20
23,9,0.02,0.15,0.01,1,NA,NA,NA,FALSE,376,20
24,9,0.02,0.15,0.01,1,0.6185869882864298,0.5662826989365922,-0.0776737592860944,TRUE,383,20
25,9,0.02,0.15,0.01,1,0.22697324877098307,0.5551452176149193,-0.08412517761575217,TRUE,372,20
26,9,0.02,0.15,0.01,1,0,NA,NA,FALSE,336,20
27,9,0.02,0.15,0.01,1,0.699844746531859,0.5895775327217628,-0.06834041251752923,TRUE,358,20
28,9,0.02,0.15,0.01,1,NA,NA,NA,FALSE,420,20
29,9,0.02,0.15,0.01,1,NA,NA,NA,FALSE,328,20
30,9,0.02,0.15,0.01,1,NA,NA,NA,FALSE,391,20
31,9,0.02,0.15,0.01,1,NA,NA,NA,FALSE,331,20
32,9,0.02,0.15,0.01,1,0.13013749581160283,0.46769643239834274,-0.06344028864245722,TRUE,351,20
33,9,0.02,0.15,0.01,1,NA,NA,NA,FALSE,372,20
34,9,0.02,0.15,0.01,1,0.005473552425082185,0.486326667562464,-0.08244150991679912,TRUE,367,20
35,9,0.02,0.15,0.01,1,NA,NA,NA,FALSE,339,20
36,9,0.02,0.15,0.01,1,NA,NA,NA,FALSE,376,20
37,9,0.02,0.15,0.01,1,0.7569485051480576,0.5966498281301782,-0.06094544595787103,TRUE,357,20
38,9,0.02,0.15,0.01,1,0.33127390996254547,0.5164959727803871,-0.064355195979682,TRUE,350,20
39,9,0.02,0.15,0.01,1,NA,NA,NA,FALSE,349,20
40,9,0.02,0.15,0.01,1,0.13134857369925207,0.4913649561316602,-0.05534550238831526,TRUE,393,20
41,9,0.02,0.15,0.01,1,NA,NA,NA,FALSE,383,20
42,9,0.02,0.15,0.01,1,0.9841028118172654,0.4564580876095901,-0.08407021619507775,TRUE,356,20
43,9,0.02,0.15,0.01,1,NA,NA,NA,FALSE,381,20
44,9,0.02,0.15,0.01,1,NA,NA,NA,FALSE,365,20
45,9,0.02,0.15,0.01,1,0.33202875080521194,0.476861860106703,-0.07491262929120861,TRUE,362,20
46,9,0.02,0.15,0.01,1,NA,NA,NA,FALSE,346,20
47,9,0.02,0.15,0.01,1,0.30749194256066653,0.5881524854118994,-0.07845040318170292,TRUE,337,20
48,9,0.02,0.15,0.01,1,0.08014151786823645,0.4993908834355992,-0.08747552778034819,TRUE,390,20
49,9,0.02,0.15,0.01,1,0.10221111026298371,0.6090104018599034,-0.0687538335506779,TRUE,344,20
50,9,0.02,0.15,0.01,1,NA,NA,NA,FALSE,363,20
1,10,0.02,0.2,0.01,1,NA,NA,NA,FALSE,373,20
2,10,0.02,0.2,0.01,1,NA,NA,NA,FALSE,356,20
3,10,0.02,0.2,0.01,1,NA,NA,NA,FALSE,367,20
4,10,0.02,0.2,0.01,1,NA,NA,NA,FALSE,347,20
5,10,0.02,0.2,0.01,1,0.13772483922331322,0.5359599550241793,-0.08772174175092319,TRUE,342,20
6,10,0.02,0.2,0.01,1,0.40525889492858236,0.4600539752787678,-0.05573807999651292,TRUE,365,20
7,10,0.02,0.2,0.01,1,0.665848474531282,0.4464681053598521,-0.060759798149877045,TRUE,354,20
8,10,0.02,0.2,0.01,1,0.289441874016009,0.4415757926664115,-0.07672757936517936,TRUE,354,20
9,10,0.02,0.2,0.01,1,0.15742809067842273,0.48272849699384773,-0.07336283171812245,TRUE,362,20
10,10,0.02,0.2,0.01,1,0.9468537289500631,0.4729221300142881,-0.07004494866603679,TRUE,356,20
11,10,0.02,0.2,0.01,1,NA,NA,NA,FALSE,370,20
12,10,0.02,0.2,0.01,1,NA,NA,NA,FALSE,348,20
13,10,0.02,0.2,0.01,1,0.5916687402787756,0.4494884890194375,-0.06597443357202001,TRUE,394,20
14,10,0.02,0.2,0.01,1,NA,NA,NA,FALSE,348,20
15,10,0.02,0.2,0.01,1,0.2943462105027012,0.49634537923147637,-0.06981623812654135,TRUE,363,20
16,10,0.02,0.2,0.01,1,0.4343042057582431,0.44333250295477356,-0.07423492613417619,TRUE,351,20
17,10,0.02,0.2,0.01,1,NA,NA,NA,FALSE,340,20
18,10,0.02,0.2,0.01,1,0.41153347778484567,0.47462154681302837,-0.07165668968596657,TRUE,364,20
19,10,0.02,0.2,0.01,1,NA,NA,NA,FALSE,327,20
20,10,0.02,0.2,0.01,1,0.4587750807765826,0.5264303914727643,-0.09039888269180818,TRUE,387,20
21,10,0.02,0.2,0.01,1,0.2978661087927864,0.48195052364930513,-0.08149905652336828,TRUE,373,20
22,10,0.02,0.2,0.01,1,NA,NA,NA,FALSE,335,20
23,10,0.02,0.2,0.01,1,0.44355413000984284,0.4123372631188338,-0.061903479351337484,TRUE,343,20
24,10,0.02,0.2,0.01,1,0.16274448391111926,0.4756698643871118,-0.08289080441998566,TRUE,388,20
25,10,0.02,0.2,0.01,1,0,0,-0.07997288653494931,TRUE,359,20
26,10,0.02,0.2,0.01,1,0.10652257464371898,0.4981226107711096,-0.0849842641605647,TRUE,356,20
27,10,0.02,0.2,0.01,1,0.3456805471619919,0.5329495542481749,-0.09347914549615964,TRUE,323,20
28,10,0.02,0.2,0.01,1,0.18999977130089346,0.5303833704023904,-0.07850246650792353,TRUE,325,20
29,10,0.02,0.2,0.01,1,0.0752405292539752,0.44270951087105753,-0.07332395461298372,TRUE,365,20
30,10,0.02,0.2,0.01,1,1.1768323765532964,0.49044710121162155,-0.07222926415685622,TRUE,350,20
31,10,0.02,0.2,0.01,1,0.19149404143921847,0.45027219953017694,-0.09188415346322133,TRUE,357,20
32,10,0.02,0.2,0.01,1,0.1922352972500065,0.453129003445229,-0.0738143659451518,TRUE,352,20
33,10,0.02,0.2,0.01,1,0.5498521064470518,0.5317147794735623,-0.07534844437958088,TRUE,369,20
34,10,0.02,0.2,0.01,1,NA,NA,NA,FALSE,372,20
35,10,0.02,0.2,0.01,1,NA,NA,NA,FALSE,323,20
36,10,0.02,0.2,0.01,1,NA,NA,NA,FALSE,371,20
37,10,0.02,0.2,0.01,1,NA,NA,NA,FALSE,383,20
38,10,0.02,0.2,0.01,1,NA,NA,NA,FALSE,364,20
39,10,0.02,0.2,0.01,1,NA,NA,NA,FALSE,368,20
40,10,0.02,0.2,0.01,1,NA,NA,NA,FALSE,341,20
41,10,0.02,0.2,0.01,1,0.4447698499545477,0.39614721594739466,-0.0768538926495913,TRUE,356,20
42,10,0.02,0.2,0.01,1,NA,NA,NA,FALSE,379,20
43,10,0.02,0.2,0.01,1,0,0,-0.056177124008424284,TRUE,309,20
44,10,0.02,0.2,0.01,1,0.5062799038203254,0.42969188155946014,-0.06959114232114368,TRUE,382,20
45,10,0.02,0.2,0.01,1,NA,NA,NA,FALSE,351,20
46,10,0.02,0.2,0.01,1,0.1620269193373592,0.42536328642048776,-0.05995883687272394,TRUE,375,20
47,10,0.02,0.2,0.01,1,0.1848132906160467,0.4158363520487404,-0.06943907980009417,TRUE,398,20
48,10,0.02,0.2,0.01,1,0.35246211000244637,0.4389166379511915,-0.10101897053316725,TRUE,383,20
49,10,0.02,0.2,0.01,1,NA,NA,NA,FALSE,370,20
50,10,0.02,0.2,0.01,1,NA,NA,NA,FALSE,356,20
1,11,0.02,0.05,0.02,1,NA,NA,NA,FALSE,387,20
2,11,0.02,0.05,0.02,1,0.4406771732399015,0.8536251163263062,-0.06681036488370007,TRUE,369,20
3,11,0.02,0.05,0.02,1,NA,NA,NA,FALSE,349,20
4,11,0.02,0.05,0.02,1,0.7728729989141968,0.6832446510865066,-0.059996838598699066,TRUE,340,20
5,11,0.02,0.05,0.02,1,0.7913943019683951,1.0401260400359398,-0.07963161025043751,TRUE,349,20
6,11,0.02,0.05,0.02,1,NA,NA,NA,FALSE,352,20
7,11,0.02,0.05,0.02,1,NA,NA,NA,FALSE,352,20
8,11,0.02,0.05,0.02,1,NA,NA,NA,FALSE,356,20
9,11,0.02,0.05,0.02,1,0.9918342462727996,0.8261814260981101,-0.08113124359422273,TRUE,367,20
10,11,0.02,0.05,0.02,1,NA,NA,NA,FALSE,364,20
11,11,0.02,0.05,0.02,1,NA,NA,NA,FALSE,348,20
12,11,0.02,0.05,0.02,1,0.34460607110718483,1.0060982833885674,-0.07559464125620281,TRUE,357,20
13,11,0.02,0.05,0.02,1,0.06234596607172067,0.7969639238662264,-0.06050086969794093,TRUE,331,20
14,11,0.02,0.05,0.02,1,0.3365596585654466,0.8290074472354763,-0.06628616310996317,TRUE,342,20
15,11,0.02,0.05,0.02,1,NA,NA,NA,FALSE,350,20
16,11,0.02,0.05,0.02,1,NA,NA,NA,FALSE,359,20
17,11,0.02,0.05,0.02,1,NA,NA,NA,FALSE,385,20
18,11,0.02,0.05,0.02,1,0.8503155239225499,0.7658798011913176,-0.086075439790739,TRUE,357,20
19,11,0.02,0.05,0.02,1,NA,NA,NA,FALSE,373,20
20,11,0.02,0.05,0.02,1,0.9941788512626998,1.0850567494856591,-0.06968023281388118,TRUE,356,20
21,11,0.02,0.05,0.02,1,0.556033057797192,0.9633463405773255,-0.072319974431178,TRUE,346,20
22,11,0.02,0.05,0.02,1,0.1326658452277411,0.8929633136499621,-0.07185082199626193,TRUE,359,20
23,11,0.02,0.05,0.02,1,0.6046886974567187,0.7510862430016074,-0.08200021019377965,TRUE,360,20
24,11,0.02,0.05,0.02,1,NA,NA,NA,FALSE,380,20
25,11,0.02,0.05,0.02,1,NA,NA,NA,FALSE,372,20
26,11,0.02,0.05,0.02,1,NA,NA,NA,FALSE,336,20
27,11,0.02,0.05,0.02,1,0.8556396303140558,0.7855466491590707,-0.06621653919630784,TRUE,373,20
28,11,0.02,0.05,0.02,1,0.6034038094006584,0.8402467813172245,-0.06499067798400625,TRUE,395,20
29,11,0.02,0.05,0.02,1,NA,NA,NA,FALSE,343,20
30,11,0.02,0.05,0.02,1,0.39615556055547163,0.9266756480482329,-0.07488656164376652,TRUE,362,20
31,11,0.02,0.05,0.02,1,0.035037497747203376,0.6977222619778287,-0.06324224137149513,TRUE,353,20
32,11,0.02,0.05,0.02,1,NA,NA,NA,FALSE,344,20
33,11,0.02,0.05,0.02,1,0.2052575529185213,1.1831342384204464,-0.08873488080516631,TRUE,351,20
34,11,0.02,0.05,0.02,1,2.838976508125871,1.374808066975412,-0.0764471936636146,TRUE,356,20
35,11,0.02,0.05,0.02,1,1.5246915249724253,0.9053541310442618,-0.057611206680392636,TRUE,355,20
36,11,0.02,0.05,0.02,1,1.7444054545107772,1.0333310319716174,-0.06242425052117715,TRUE,344,20
37,11,0.02,0.05,0.02,1,NA,NA,NA,FALSE,341,20
38,11,0.02,0.05,0.02,1,NA,NA,NA,FALSE,356,20
39,11,0.02,0.05,0.02,1,NA,NA,NA,FALSE,348,20
40,11,0.02,0.05,0.02,1,NA,NA,NA,FALSE,352,20
41,11,0.02,0.05,0.02,1,0.17282424416638986,0.9341427788368826,-0.06969662005147509,TRUE,355,20
42,11,0.02,0.05,0.02,1,NA,NA,NA,FALSE,349,20
43,11,0.02,0.05,0.02,1,0.5334022363504947,0.7218126264754599,-0.0594023281174384,TRUE,378,20
44,11,0.02,0.05,0.02,1,0.3869914948629043,0.7758769639169749,-0.06669369214518858,TRUE,356,20
45,11,0.02,0.05,0.02,1,0.6577232765768765,0.6468100027631369,-0.07702179348520359,TRUE,408,20
46,11,0.02,0.05,0.02,1,0.18103714580180988,0.8048198750827409,-0.09276001637853287,TRUE,350,20
47,11,0.02,0.05,0.02,1,2.143675140601463,1.1234094505931231,-0.061448669231867266,TRUE,369,20
48,11,0.02,0.05,0.02,1,0.23153169342458088,1.0628841741026125,-0.09683790050609563,TRUE,369,20
49,11,0.02,0.05,0.02,1,0.28361234347984426,0.7749638961066296,-0.07194503721720294,TRUE,360,20
50,11,0.02,0.05,0.02,1,3.100862233451522e-5,0.7905927138645183,-0.07256926088887536,TRUE,344,20
1,12,0.02,0.09,0.02,1,NA,NA,NA,FALSE,358,20
2,12,0.02,0.09,0.02,1,0.6759366876655444,0.573735977200294,-0.06467264962719957,TRUE,359,20
3,12,0.02,0.09,0.02,1,NA,NA,NA,FALSE,395,20
4,12,0.02,0.09,0.02,1,1.571387095684055,0.8702357179614026,-0.06564975528871954,TRUE,368,20
5,12,0.02,0.09,0.02,1,1.0776647973468172,0.6752316341273017,-0.07207560326151849,TRUE,361,20
6,12,0.02,0.09,0.02,1,1.1240257396461506,1.1254383622365045,-0.06370397693978937,TRUE,388,20
7,12,0.02,0.09,0.02,1,1.6657899354720678,0.847920589112259,-0.07593704263250156,TRUE,351,20
8,12,0.02,0.09,0.02,1,1.5705167207072797,0.7192575131413654,-0.08722880939641127,TRUE,339,20
9,12,0.02,0.09,0.02,1,NA,NA,NA,FALSE,364,20
10,12,0.02,0.09,0.02,1,NA,NA,NA,FALSE,348,20
11,12,0.02,0.09,0.02,1,0.7687282000984371,0.6369843601454952,-0.0620165963566363,TRUE,348,20
12,12,0.02,0.09,0.02,1,NA,NA,NA,FALSE,342,20
13,12,0.02,0.09,0.02,1,0.04621871874014153,0.6266148490960395,-0.06899225970307613,TRUE,324,20
14,12,0.02,0.09,0.02,1,NA,NA,NA,FALSE,364,20
15,12,0.02,0.09,0.02,1,1.4059330229928109,0.8103587873098326,-0.07204512149370483,TRUE,342,20
16,12,0.02,0.09,0.02,1,0.17177271732953986,0.5704472162877868,-0.08040255057492461,TRUE,349,20
17,12,0.02,0.09,0.02,1,NA,NA,NA,FALSE,362,20
18,12,0.02,0.09,0.02,1,0.25778041453653733,0.5449439550064493,-0.07333212443731964,TRUE,384,20
19,12,0.02,0.09,0.02,1,0.2369671942916869,0.45382888090736334,-0.08089589622161092,TRUE,380,20
20,12,0.02,0.09,0.02,1,NA,NA,NA,FALSE,360,20
21,12,0.02,0.09,0.02,1,0.3021397584255385,0.5456542596295065,-0.09422999360658282,TRUE,359,20
22,12,0.02,0.09,0.02,1,0.10864195313979776,0.6520683609303742,-0.08708761496186883,TRUE,362,20
23,12,0.02,0.09,0.02,1,0.6180005785617763,0.6836042866345924,-0.08985839757965562,TRUE,346,20
24,12,0.02,0.09,0.02,1,0.4583809051528023,0.681473108384877,-0.0613493921482058,TRUE,390,20
25,12,0.02,0.09,0.02,1,NA,NA,NA,FALSE,380,20
26,12,0.02,0.09,0.02,1,0.04360750908936905,0.6449317682755938,-0.06911918557030672,TRUE,350,20
27,12,0.02,0.09,0.02,1,NA,NA,NA,FALSE,328,20
28,12,0.02,0.09,0.02,1,0.15748083794256373,0.6204331310769218,-0.07592879620105629,TRUE,375,20
29,12,0.02,0.09,0.02,1,NA,NA,NA,FALSE,314,20
30,12,0.02,0.09,0.02,1,NA,NA,NA,FALSE,404,20
31,12,0.02,0.09,0.02,1,0.31901728828866693,0.5486729102093464,-0.07763794063349211,TRUE,377,20
32,12,0.02,0.09,0.02,1,0.2745205280217544,0.7144099422121184,-0.09612347458565865,TRUE,361,20
33,12,0.02,0.09,0.02,1,0.47045117876478715,0.6988137845336919,-0.059983642203953004,TRUE,353,20
34,12,0.02,0.09,0.02,1,1.108737629665774,0.6435852014404334,-0.07030014426275394,TRUE,337,20
35,12,0.02,0.09,0.02,1,NA,NA,NA,FALSE,377,20
36,12,0.02,0.09,0.02,1,NA,NA,NA,FALSE,324,20
37,12,0.02,0.09,0.02,1,0.8865476973521873,0.7043831014679636,-0.075819916248454855,TRUE,367,20
38,12,0.02,0.09,0.02,1,0.9541640939225293,0.7457039004520581,-0.06430160232744053,TRUE,376,20
39,12,0.02,0.09,0.02,1,0.950722986671948,0.7108911985862261,-0.06953346889515728,TRUE,342,20
40,12,0.02,0.09,0.02,1,NA,NA,NA,FALSE,386,20
41,12,0.02,0.09,0.02,1,0.004905084753060588,0.5855900500593332,-0.0562724518785572,TRUE,354,20
42,12,0.02,0.09,0.02,1,NA,NA,NA,FALSE,357,20
43,12,0.02,0.09,0.02,1,NA,NA,NA,FALSE,373,20
44,12,0.02,0.09,0.02,1,0.6113595412951508,0.6581591608558552,-0.06329373386660016,TRUE,369,20
45,12,0.02,0.09,0.02,1,0.596207748914176,0.6731389857672284,-0.068685838284175,TRUE,346,20
46,12,0.02,0.09,0.02,1,0.34017691859104277,0.7066504315362104,-0.07649009621274015,TRUE,340,20
47,12,0.02,0.09,0.02,1,NA,NA,NA,FALSE,357,20
48,12,0.02,0.09,0.02,1,NA,NA,NA,FALSE,325,20
49,12,0.02,0.09,0.02,1,NA,NA,NA,FALSE,376,20
50,12,0.02,0.09,0.02,1,9.226650339937955e-4,0.6730476681552524,-0.07486240857075074,TRUE,352,20
1,13,0.02,0.15,0.02,1,NA,NA,NA,FALSE,327,20
2,13,0.02,0.15,0.02,1,1.616866962077738,0.6191203376532421,-0.0742610864181662,TRUE,325,20
3,13,0.02,0.15,0.02,1,0.27615790554537806,0.6051032532833708,-0.06809419987937343,TRUE,318,20
4,13,0.02,0.15,0.02,1,0.6173599990129917,0.5846095832155764,-0.06992352138470254,TRUE,341,20
5,13,0.02,0.15,0.02,1,0.8062608920308707,0.662858695433022,-0.07259136700619723,TRUE,336,20
6,13,0.02,0.15,0.02,1,0.012344729515082854,0.6886338416585465,-0.06156906704918368,TRUE,375,20
7,13,0.02,0.15,0.02,1,0.2724943973505536,0.6742034472489853,-0.05436231640101016,TRUE,368,20
8,13,0.02,0.15,0.02,1,0.3997695478141256,0.43575051308556184,-0.0672397382475352,TRUE,390,20
9,13,0.02,0.15,0.02,1,0.5150045584262237,0.5790125701600554,-0.059513723422954294,TRUE,350,20
10,13,0.02,0.15,0.02,1,NA,NA,NA,FALSE,366,20
11,13,0.02,0.15,0.02,1,1.0945132120663044,0.5589243719932865,-0.0810320772391856,TRUE,353,20
12,13,0.02,0.15,0.02,1,0.5245210056471719,0.5642166575697208,-0.07246902003152468,TRUE,391,20
13,13,0.02,0.15,0.02,1,NA,NA,NA,FALSE,348,20
14,13,0.02,0.15,0.02,1,0.4327445714789488,0.49540228557378096,-0.07770153161931428,TRUE,369,20
15,13,0.02,0.15,0.02,1,0.8663415433354429,0.6580676223699332,-0.0871365210279824,TRUE,359,20
16,13,0.02,0.15,0.02,1,0.3383093301129285,0.502570679247767,-0.07488126880570307,TRUE,356,20
17,13,0.02,0.15,0.02,1,NA,NA,NA,FALSE,345,20
18,13,0.02,0.15,0.02,1,0.08965125392738359,0.5257774007724196,-0.08076358359068027,TRUE,346,20
19,13,0.02,0.15,0.02,1,NA,NA,NA,FALSE,345,20
20,13,0.02,0.15,0.02,1,0.5002427424340316,0.49639627840358563,-0.07112669890599745,TRUE,356,20
21,13,0.02,0.15,0.02,1,NA,NA,NA,FALSE,344,20
22,13,0.02,0.15,0.02,1,NA,NA,NA,FALSE,366,20
23,13,0.02,0.15,0.02,1,1.2610555980182827,0.5907290561162988,-0.07047587758009842,TRUE,376,20
24,13,0.02,0.15,0.02,1,NA,NA,NA,FALSE,383,20
25,13,0.02,0.15,0.02,1,NA,NA,NA,FALSE,412,20
26,13,0.02,0.15,0.02,1,0,NA,NA,FALSE,333,20
27,13,0.02,0.15,0.02,1,0.507459758751499,0.5836953005145681,-0.08068337351574324,TRUE,355,20
28,13,0.02,0.15,0.02,1,0.015630055882428228,0.5325075791780888,-0.06527363846246287,TRUE,371,20
29,13,0.02,0.15,0.02,1,NA,NA,NA,FALSE,326,20
30,13,0.02,0.15,0.02,1,0.44024631352073096,0.5114965409415605,-0.06825231724043998,TRUE,376,20
31,13,0.02,0.15,0.02,1,NA,NA,NA,FALSE,347,20
